CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
12976.0,211,1,738.6,1,1,3,5,At Risk
12977.0,155,1,39.239999999999995,2,1,1,4,Lost Customer
12980.0,157,9,7374.900000000001,2,5,5,12,Loyal Customer
12981.0,29,2,372.21999999999997,4,2,2,8,Potential Customer
12982.0,242,1,390.54,1,1,2,4,Lost Customer
12984.0,18,1,97.5,4,1,1,6,At Risk
12985.0,0,2,1239.38,5,2,4,11,Loyal Customer
12987.0,73,2,558.7,2,2,3,7,Potential Customer
12988.0,291,1,505.82,1,1,3,5,At Risk
12989.0,2,15,6924.110000000001,5,5,5,15,VIP Customer
12990.0,30,3,409.5,4,3,2,9,Potential Customer
12991.0,22,2,503.76,4,2,3,9,Potential Customer
12993.0,22,4,414.76,4,4,2,10,Loyal Customer
12994.0,3,3,974.4200000000001,5,3,4,12,Loyal Customer
12995.0,84,1,211.32,2,1,1,4,Lost Customer
12997.0,21,4,1226.89,4,4,4,12,Loyal Customer
12999.0,195,3,455.88,1,3,2,6,At Risk
13000.0,106,3,534.85,2,3,3,8,Potential Customer
13001.0,3,13,9785.970000000001,5,5,5,15,VIP Customer
13002.0,317,1,120.94999999999999,1,1,1,3,Lost Customer
13003.0,105,3,149.05,2,3,1,6,At Risk
13004.0,11,18,5655.91,5,5,5,15,VIP Customer
13005.0,173,2,513.7,2,2,3,7,Potential Customer
13006.0,55,1,81.57,3,1,1,5,At Risk
13008.0,322,1,229.46999999999997,1,1,1,3,Lost Customer
13011.0,371,1,50.550000000000004,1,1,1,3,Lost Customer
13012.0,8,8,1646.8400000000001,5,5,4,14,VIP Customer
13013.0,0,13,4810.9400000000005,5,5,5,15,VIP Customer
13014.0,10,10,3466.2799999999997,5,5,5,15,VIP Customer
13015.0,52,5,3339.64,3,4,5,12,Loyal Customer
13016.0,72,3,789.89,2,3,3,8,Potential Customer
13017.0,6,1,204.0,5,1,1,7,Potential Customer
13018.0,15,28,7277.7,4,5,5,14,VIP Customer
13021.0,3,9,2616.38,5,5,5,15,VIP Customer
13023.0,63,2,689.9,3,2,3,8,Potential Customer
13026.0,0,5,975.36,5,4,4,13,VIP Customer
13027.0,113,6,6912.0,2,5,5,12,Loyal Customer
13028.0,22,2,661.3199999999999,4,2,3,9,Potential Customer
13029.0,30,3,1247.5,4,3,4,11,Loyal Customer
13030.0,10,2,752.4399999999999,5,2,3,10,Loyal Customer
13032.0,51,2,1010.18,3,2,4,9,Potential Customer
13033.0,356,1,190.55,1,1,1,3,Lost Customer
13034.0,54,2,642.77,3,2,3,8,Potential Customer
13035.0,73,2,921.88,2,2,3,7,Potential Customer
13037.0,137,3,881.07,2,3,3,8,Potential Customer
13038.0,79,3,908.46,2,3,3,8,Potential Customer
13040.0,8,2,676.99,5,2,3,10,Loyal Customer
13043.0,272,1,516.42,1,1,3,5,At Risk
13044.0,290,1,560.47,1,1,3,5,At Risk
13045.0,98,1,305.28000000000003,2,1,2,5,At Risk
13046.0,30,2,629.31,4,2,3,9,Potential Customer
13047.0,31,10,3237.54,4,5,5,14,VIP Customer
13048.0,13,4,1819.41,4,4,4,12,Loyal Customer
13049.0,63,2,656.6800000000001,3,2,3,8,Potential Customer
13050.0,14,17,5836.86,4,5,5,14,VIP Customer
13052.0,211,1,348.15000000000003,1,1,2,4,Lost Customer
13055.0,77,3,1214.41,2,3,4,9,Potential Customer
13058.0,24,3,271.40000000000003,4,3,2,9,Potential Customer
13059.0,249,1,183.4,1,1,1,3,Lost Customer
13060.0,253,1,307.53,1,1,2,4,Lost Customer
13061.0,71,1,248.61,3,1,1,5,At Risk
13062.0,190,1,346.98,1,1,2,4,Lost Customer
13064.0,12,4,1105.59,5,4,4,13,VIP Customer
13065.0,372,1,205.86,1,1,1,3,Lost Customer
13066.0,23,2,470.8,4,2,2,8,Potential Customer
13067.0,81,1,115.46000000000001,2,1,1,4,Lost Customer
13068.0,9,2,344.0,5,2,2,9,Potential Customer
13069.0,0,24,4431.44,5,5,5,15,VIP Customer
13070.0,191,1,228.8,1,1,1,3,Lost Customer
13072.0,266,1,177.15,1,1,1,3,Lost Customer
13075.0,129,1,919.61,2,1,3,6,At Risk
13077.0,0,4,728.02,5,4,3,12,Loyal Customer
13078.0,2,26,12627.94,5,5,5,15,VIP Customer
13079.0,3,5,220.10000000000002,5,4,1,10,Loyal Customer
13080.0,178,1,58.08,2,1,1,4,Lost Customer
13081.0,11,11,28337.38,5,5,5,15,VIP Customer
13082.0,125,9,3613.63,2,5,5,12,Loyal Customer
13083.0,3,2,303.75,5,2,2,9,Potential Customer
13085.0,157,2,416.08000000000004,2,2,2,6,At Risk
13089.0,2,97,58762.08,5,5,5,15,VIP Customer
13090.0,8,14,8910.82,5,5,5,15,VIP Customer
13091.0,27,1,345.82,4,1,2,7,Potential Customer
13092.0,70,5,477.83,3,4,2,9,Potential Customer
13093.0,275,8,7832.47,1,5,5,11,Loyal Customer
13094.0,20,12,1927.3200000000002,4,5,4,13,VIP Customer
13095.0,70,1,74.39999999999999,3,1,1,5,At Risk
13097.0,32,10,6003.22,4,5,5,14,VIP Customer
13098.0,0,28,28882.44,5,5,5,15,VIP Customer
13099.0,98,1,207.35999999999999,2,1,1,4,Lost Customer
13101.0,233,1,101.19,1,1,1,3,Lost Customer
13102.0,0,24,6424.09,5,5,5,15,VIP Customer
13103.0,39,1,243.94,3,1,1,5,At Risk
13104.0,2,6,1098.48,5,5,4,14,VIP Customer
13106.0,132,1,76.5,2,1,1,4,Lost Customer
13107.0,43,4,1531.6200000000001,3,4,4,11,Loyal Customer
13108.0,372,1,350.06,1,1,2,4,Lost Customer
13109.0,59,2,786.54,3,2,3,8,Potential Customer
13110.0,30,7,1488.67,4,5,4,13,VIP Customer
13113.0,0,24,12245.960000000001,5,5,5,15,VIP Customer
13115.0,11,4,2294.78,5,4,5,14,VIP Customer
13116.0,137,1,501.14,2,1,3,6,At Risk
13117.0,21,8,984.91,4,5,4,13,VIP Customer
13118.0,19,5,1197.81,4,4,4,12,Loyal Customer
13120.0,238,1,30.599999999999998,1,1,1,3,Lost Customer
13121.0,268,1,283.73,1,1,2,4,Lost Customer
13122.0,93,2,922.39,2,2,3,7,Potential Customer
13124.0,89,3,3756.33,2,3,5,10,Loyal Customer
13126.0,4,8,2099.64,5,5,5,15,VIP Customer
13127.0,77,1,259.17,2,1,2,5,At Risk
13130.0,93,1,64.0,2,1,1,4,Lost Customer
13131.0,22,3,1073.3,4,3,4,11,Loyal Customer
13132.0,261,1,77.3,1,1,1,3,Lost Customer
13133.0,273,2,109.8,1,2,1,4,Lost Customer
13134.0,85,4,1793.58,2,4,4,10,Loyal Customer
13135.0,196,1,3096.0,1,1,5,7,Potential Customer
13136.0,55,5,2607.61,3,4,5,12,Loyal Customer
13137.0,10,8,3603.29,5,5,5,15,VIP Customer
13138.0,21,6,962.39,4,5,4,13,VIP Customer
13139.0,15,7,5064.94,4,5,5,14,VIP Customer
13140.0,107,3,422.47,2,3,2,7,Potential Customer
13141.0,84,5,2388.75,2,4,5,11,Loyal Customer
13142.0,18,1,307.09,4,1,2,7,Potential Customer
13144.0,332,1,110.95,1,1,1,3,Lost Customer
13145.0,39,4,618.52,3,4,3,10,Loyal Customer
13146.0,25,1,228.91,4,1,1,6,At Risk
13147.0,9,4,712.8000000000001,5,4,3,12,Loyal Customer
13148.0,28,12,3683.26,4,5,5,14,VIP Customer
13149.0,13,4,1676.06,4,4,4,12,Loyal Customer
13151.0,295,1,1257.8700000000001,1,1,4,6,At Risk
13153.0,5,1,486.22,5,1,2,8,Potential Customer
13155.0,32,4,971.76,4,4,4,12,Loyal Customer
13157.0,48,4,1741.22,3,4,4,11,Loyal Customer
13158.0,94,4,1201.06,2,4,4,10,Loyal Customer
13159.0,8,4,1429.35,5,4,4,13,VIP Customer
13160.0,21,1,91.8,4,1,1,6,At Risk
13161.0,312,1,112.75,1,1,1,3,Lost Customer
13162.0,121,4,1688.29,2,4,4,10,Loyal Customer
13165.0,45,2,1021.48,3,2,4,9,Potential Customer
13166.0,282,1,417.2,1,1,2,4,Lost Customer
13167.0,18,4,791.33,4,4,3,11,Loyal Customer
13168.0,35,4,1299.59,3,4,4,11,Loyal Customer
13169.0,63,2,712.88,3,2,3,8,Potential Customer
13170.0,26,1,108.81,4,1,1,6,At Risk
13171.0,21,3,468.41,4,3,2,9,Potential Customer
13173.0,3,2,353.65,5,2,2,9,Potential Customer
13174.0,15,3,2742.82,4,3,5,12,Loyal Customer
13176.0,45,1,481.49,3,1,2,6,At Risk
13177.0,64,1,282.45,3,1,2,6,At Risk
13178.0,25,11,5725.47,4,5,5,14,VIP Customer
13182.0,44,1,121.18,3,1,1,5,At Risk
13183.0,7,9,3957.78,5,5,5,15,VIP Customer
13184.0,14,10,1668.95,4,5,4,13,VIP Customer
13185.0,267,1,71.4,1,1,1,3,Lost Customer
13186.0,39,3,1575.89,3,3,4,10,Loyal Customer
13187.0,336,1,236.02,1,1,1,3,Lost Customer
13188.0,10,1,114.60000000000001,5,1,1,7,Potential Customer
13189.0,18,2,260.68,4,2,2,8,Potential Customer
13192.0,94,2,911.94,2,2,3,7,Potential Customer
13193.0,60,1,112.08,3,1,1,5,At Risk
13194.0,135,1,60.7,2,1,1,4,Lost Customer
13196.0,10,4,1797.78,5,4,4,13,VIP Customer
13198.0,9,6,3401.2400000000002,5,5,5,15,VIP Customer
13199.0,3,38,9817.12,5,5,5,15,VIP Customer
13200.0,18,4,870.09,4,4,3,11,Loyal Customer
13203.0,9,4,869.46,5,4,3,12,Loyal Customer
13207.0,14,2,250.26000000000002,4,2,2,8,Potential Customer
13208.0,58,6,1217.65,3,5,4,12,Loyal Customer
13209.0,29,8,5891.61,4,5,5,14,VIP Customer
13210.0,93,1,353.48,2,1,2,5,At Risk
13211.0,9,3,1095.42,5,3,4,12,Loyal Customer
13212.0,19,3,786.83,4,3,3,10,Loyal Customer
13213.0,56,5,1520.58,3,4,4,11,Loyal Customer
13216.0,267,1,333.74,1,1,2,4,Lost Customer
13217.0,121,3,533.98,2,3,3,8,Potential Customer
13218.0,126,1,62.63999999999999,2,1,1,4,Lost Customer
13220.0,77,4,819.2900000000001,2,4,3,9,Potential Customer
13221.0,239,2,847.41,1,2,3,6,At Risk
13223.0,199,2,163.20000000000002,1,2,1,4,Lost Customer
13224.0,59,2,2155.95,3,2,5,10,Loyal Customer
13225.0,2,7,6463.84,5,5,5,15,VIP Customer
13226.0,272,1,108.21000000000001,1,1,1,3,Lost Customer
13227.0,201,1,257.7,1,1,2,4,Lost Customer
13228.0,80,1,358.0,2,1,2,5,At Risk
13229.0,225,1,160.95,1,1,1,3,Lost Customer
13230.0,3,14,2755.63,5,5,5,15,VIP Customer
13232.0,12,7,1328.35,5,5,4,14,VIP Customer
13233.0,73,2,605.12,2,2,3,7,Potential Customer
13235.0,211,1,1031.07,1,1,4,6,At Risk
13236.0,24,2,744.85,4,2,3,9,Potential Customer
13238.0,16,4,700.73,4,4,3,11,Loyal Customer
13239.0,261,1,329.56,1,1,2,4,Lost Customer
13240.0,95,4,663.65,2,4,3,9,Potential Customer
13242.0,111,3,270.40000000000003,2,3,2,7,Potential Customer
13243.0,202,1,585.12,1,1,3,5,At Risk
13244.0,92,1,121.74000000000001,2,1,1,4,Lost Customer
13245.0,50,1,430.5,3,1,2,6,At Risk
13246.0,17,6,1961.52,4,5,4,13,VIP Customer
13247.0,17,4,501.12,4,4,3,11,Loyal Customer
13248.0,124,2,465.68,2,2,2,6,At Risk
13249.0,91,3,711.41,2,3,3,8,Potential Customer
13253.0,156,2,1030.4,2,2,4,8,Potential Customer
13255.0,8,2,399.51,5,2,2,9,Potential Customer
13258.0,11,3,672.83,5,3,3,11,Loyal Customer
13259.0,61,1,283.18,3,1,2,6,At Risk
13260.0,60,1,557.62,3,1,3,7,Potential Customer
13261.0,268,2,944.1,1,2,4,7,Potential Customer
13262.0,262,1,200.29,1,1,1,3,Lost Customer
13263.0,0,35,7436.93,5,5,5,15,VIP Customer
13265.0,52,5,2092.66,3,4,5,12,Loyal Customer
13266.0,10,12,3834.2599999999998,5,5,5,15,VIP Customer
13267.0,2,19,4521.49,5,5,5,15,VIP Customer
13268.0,17,11,3174.75,4,5,5,14,VIP Customer
13269.0,0,15,5343.28,5,5,5,15,VIP Customer
13270.0,365,1,590.0,1,1,3,5,At Risk
13271.0,36,1,211.49,3,1,1,5,At Risk
13272.0,30,2,276.56,4,2,2,8,Potential Customer
13273.0,112,1,138.98,2,1,1,4,Lost Customer
13276.0,63,2,590.9300000000001,3,2,3,8,Potential Customer
13277.0,15,4,258.4,4,4,2,10,Loyal Customer
13278.0,40,1,542.73,3,1,3,7,Potential Customer
13279.0,77,1,137.75,2,1,1,4,Lost Customer
13280.0,121,3,798.46,2,3,3,8,Potential Customer
13282.0,17,3,1132.14,4,3,4,11,Loyal Customer
13283.0,59,2,93.66,3,2,1,6,At Risk
13284.0,330,1,201.19,1,1,1,3,Lost Customer
13285.0,22,4,2709.12,4,4,5,13,VIP Customer
13291.0,155,1,361.11,2,1,2,5,At Risk
13292.0,38,2,578.9399999999999,3,2,3,8,Potential Customer
13294.0,189,2,873.74,1,2,3,6,At Risk
13295.0,359,1,201.20000000000002,1,1,1,3,Lost Customer
13296.0,136,1,87.4,2,1,1,4,Lost Customer
13297.0,7,4,2089.85,5,4,5,14,VIP Customer
13298.0,0,1,360.0,5,1,2,8,Potential Customer
13299.0,267,1,142.5,1,1,1,3,Lost Customer
13300.0,168,1,371.89,2,1,2,5,At Risk
13301.0,103,4,618.09,2,4,3,9,Potential Customer
13302.0,154,1,63.75,2,1,1,4,Lost Customer
13304.0,350,1,300.42,1,1,2,4,Lost Customer
13305.0,3,10,2000.86,5,5,4,14,VIP Customer
13307.0,119,1,15.0,2,1,1,4,Lost Customer
13308.0,22,3,1385.51,4,3,4,11,Loyal Customer
13309.0,6,5,1456.79,5,4,4,13,VIP Customer
13310.0,27,3,1132.03,4,3,4,11,Loyal Customer
13311.0,3,2,598.57,5,2,3,10,Loyal Customer
13313.0,21,5,1555.32,4,4,4,12,Loyal Customer
13314.0,1,3,775.94,5,3,3,11,Loyal Customer
13316.0,36,4,5732.93,3,4,5,12,Loyal Customer
13317.0,65,6,2273.68,3,5,5,13,VIP Customer
13318.0,0,3,640.76,5,3,3,11,Loyal Customer
13319.0,4,26,10845.550000000001,5,5,5,15,VIP Customer
13320.0,77,4,1532.2,2,4,4,10,Loyal Customer
13321.0,71,2,567.36,3,2,3,8,Potential Customer
13322.0,16,1,199.48000000000002,4,1,1,6,At Risk
13323.0,2,5,787.85,5,4,3,12,Loyal Customer
13324.0,35,10,7121.95,3,5,5,13,VIP Customer
13325.0,81,1,675.3,2,1,3,6,At Risk
13327.0,38,8,3627.77,3,5,5,13,VIP Customer
13328.0,315,1,1308.48,1,1,4,6,At Risk
13329.0,31,2,789.0,4,2,3,9,Potential Customer
13330.0,92,3,1140.93,2,3,4,9,Potential Customer
13332.0,13,1,350.9,4,1,2,7,Potential Customer
13334.0,81,3,3502.32,2,3,5,10,Loyal Customer
13336.0,76,1,795.12,2,1,3,6,At Risk
13338.0,157,1,487.02,2,1,2,5,At Risk
13339.0,200,1,860.12,1,1,3,5,At Risk
13340.0,44,7,10736.48,3,5,5,13,VIP Customer
13341.0,260,1,775.85,1,1,3,5,At Risk
13343.0,177,1,353.43,2,1,2,5,At Risk
13344.0,67,3,2511.69,3,3,5,11,Loyal Customer
13345.0,287,1,389.5,1,1,2,4,Lost Customer
13347.0,69,1,341.36,3,1,2,6,At Risk
13348.0,63,1,233.76,3,1,1,5,At Risk
13349.0,10,1,247.32,5,1,1,7,Potential Customer
13350.0,15,2,979.12,4,2,4,10,Loyal Customer
13351.0,65,1,373.94,3,1,2,6,At Risk
13352.0,59,1,397.97999999999996,3,1,2,6,At Risk
13354.0,70,1,743.53,3,1,3,7,Potential Customer
13355.0,121,1,674.7,2,1,3,6,At Risk
13356.0,79,1,768.24,2,1,3,6,At Risk
13357.0,256,1,609.4,1,1,3,5,At Risk
13358.0,268,1,439.03,1,1,2,4,Lost Customer
13359.0,63,1,439.56,3,1,2,6,At Risk
13362.0,8,4,3090.7400000000002,5,4,5,14,VIP Customer
13363.0,17,2,992.5,4,2,4,10,Loyal Customer
13364.0,70,1,134.95999999999998,3,1,1,5,At Risk
13365.0,33,2,2225.37,3,2,5,10,Loyal Customer
13366.0,49,1,56.160000000000004,3,1,1,5,At Risk
13368.0,256,2,623.4,1,2,3,6,At Risk
13369.0,365,1,308.28000000000003,1,1,2,4,Lost Customer
13370.0,371,1,754.87,1,1,3,5,At Risk
13372.0,89,1,378.64,2,1,2,5,At Risk
13373.0,60,3,3312.25,3,3,5,11,Loyal Customer
13375.0,88,1,778.65,2,1,3,6,At Risk
13376.0,98,3,1019.76,2,3,4,9,Potential Customer
13379.0,25,3,572.56,4,3,3,10,Loyal Customer
13381.0,31,6,3639.31,4,5,5,14,VIP Customer
13382.0,280,1,222.99,1,1,1,3,Lost Customer
13384.0,30,7,4151.93,4,5,5,14,VIP Customer
13385.0,329,1,534.57,1,1,3,5,At Risk
13388.0,130,2,677.1,2,2,3,7,Potential Customer
13389.0,10,3,797.96,5,3,3,11,Loyal Customer
13390.0,74,1,544.08,2,1,3,6,At Risk
13391.0,203,1,59.8,1,1,1,3,Lost Customer
13394.0,1,8,2520.02,5,5,5,15,VIP Customer
13395.0,184,1,307.72,1,1,2,4,Lost Customer
13396.0,28,2,1360.99,4,2,4,10,Loyal Customer
13397.0,72,5,1544.13,2,4,4,10,Loyal Customer
13398.0,191,1,457.34,1,1,2,4,Lost Customer
13402.0,126,2,621.23,2,2,3,7,Potential Customer
13403.0,17,1,75.0,4,1,1,6,At Risk
13404.0,0,2,252.49,5,2,2,9,Potential Customer
13405.0,73,3,572.451,2,3,3,8,Potential Customer
13408.0,1,62,28117.04,5,5,5,15,VIP Customer
13410.0,23,5,1003.06,4,4,4,12,Loyal Customer
13411.0,106,1,213.55,2,1,1,4,Lost Customer
13414.0,133,3,1390.5,2,3,4,9,Potential Customer
13416.0,43,2,712.5,3,2,3,8,Potential Customer
13417.0,4,2,640.83,5,2,3,10,Loyal Customer
13418.0,11,18,6127.43,5,5,5,15,VIP Customer
13419.0,63,1,221.06,3,1,1,5,At Risk
13420.0,149,2,159.85,2,2,1,5,At Risk
13421.0,39,2,1833.71,3,2,4,9,Potential Customer
13422.0,63,1,2626.3,3,1,5,9,Potential Customer
13425.0,107,3,1624.21,2,3,4,9,Potential Customer
13426.0,0,10,3641.32,5,5,5,15,VIP Customer
13427.0,18,3,582.6,4,3,3,10,Loyal Customer
13428.0,9,1,201.78,5,1,1,7,Potential Customer
13429.0,10,4,1006.8,5,4,4,13,VIP Customer
13430.0,18,2,679.45,4,2,3,9,Potential Customer
13431.0,66,2,1269.1,3,2,4,9,Potential Customer
13434.0,73,2,534.24,2,2,3,7,Potential Customer
13435.0,4,7,3809.8900000000003,5,5,5,15,VIP Customer
13436.0,1,1,196.89,5,1,1,7,Potential Customer
13437.0,13,7,3408.06,4,5,5,14,VIP Customer
13439.0,254,1,283.71,1,1,2,4,Lost Customer
13441.0,91,1,296.64,2,1,2,5,At Risk
13447.0,22,3,1129.14,4,3,4,11,Loyal Customer
13448.0,16,6,3534.69,4,5,5,14,VIP Customer
13449.0,23,1,291.88,4,1,2,7,Potential Customer
13450.0,26,6,2043.7199999999998,4,5,4,13,VIP Customer
13451.0,25,5,2898.2599999999998,4,4,5,13,VIP Customer
13452.0,258,2,590.0,1,2,3,6,At Risk
13453.0,165,2,356.97999999999996,2,2,2,6,At Risk
13455.0,24,2,1058.34,4,2,4,10,Loyal Customer
13456.0,17,6,1766.72,4,5,4,13,VIP Customer
13458.0,6,14,9646.57,5,5,5,15,VIP Customer
13460.0,28,2,183.44,4,2,1,7,Potential Customer
13461.0,38,3,1445.0,3,3,4,10,Loyal Customer
13462.0,252,1,151.5,1,1,1,3,Lost Customer
13464.0,57,1,674.68,3,1,3,7,Potential Customer
13466.0,183,1,307.9,1,1,2,4,Lost Customer
13467.0,10,2,1071.91,5,2,4,11,Loyal Customer
13468.0,1,37,5704.97,5,5,5,15,VIP Customer
13470.0,98,2,165.0,2,2,1,5,At Risk
13471.0,0,4,2501.84,5,4,5,14,VIP Customer
13473.0,60,2,422.64,3,2,2,7,Potential Customer
13474.0,235,1,226.84,1,1,1,3,Lost Customer
13475.0,190,4,1431.78,1,4,4,9,Potential Customer
13476.0,178,2,1238.47,2,2,4,8,Potential Customer
13477.0,37,6,1454.58,3,5,4,12,Loyal Customer
13479.0,200,2,300.95,1,2,2,5,At Risk
13481.0,45,5,1804.56,3,4,4,11,Loyal Customer
13482.0,231,1,184.64,1,1,1,3,Lost Customer
13483.0,65,1,140.34,3,1,1,5,At Risk
13484.0,240,1,313.8,1,1,2,4,Lost Customer
13485.0,232,1,454.24,1,1,2,4,Lost Customer
13486.0,77,3,1122.41,2,3,4,9,Potential Customer
13487.0,57,3,575.4,3,3,3,9,Potential Customer
13488.0,16,13,8968.31,4,5,5,14,VIP Customer
13489.0,104,4,449.52,2,4,2,8,Potential Customer
13491.0,51,10,1215.82,3,5,4,12,Loyal Customer
13492.0,135,3,1269.84,2,3,4,9,Potential Customer
13493.0,274,2,618.63,1,2,3,6,At Risk
13494.0,311,1,316.26000000000005,1,1,2,4,Lost Customer
13495.0,7,5,2044.8700000000001,5,4,4,13,VIP Customer
13496.0,10,2,653.33,5,2,3,10,Loyal Customer
13497.0,282,2,348.05,1,2,2,5,At Risk
13499.0,17,5,1159.11,4,4,4,12,Loyal Customer
13500.0,22,3,1166.77,4,3,4,11,Loyal Customer
13501.0,287,1,1340.32,1,1,4,6,At Risk
13502.0,16,3,292.0,4,3,2,9,Potential Customer
13503.0,70,1,216.85,3,1,1,5,At Risk
13504.0,63,1,295.93,3,1,2,6,At Risk
13505.0,72,4,4393.63,2,4,5,11,Loyal Customer
13506.0,315,2,458.52,1,2,2,5,At Risk
13507.0,2,4,2479.16,5,4,5,14,VIP Customer
13508.0,243,1,110.97,1,1,1,3,Lost Customer
13509.0,8,7,979.72,5,5,4,14,VIP Customer
13510.0,0,4,1791.56,5,4,4,13,VIP Customer
13512.0,260,1,251.21,1,1,2,4,Lost Customer
13513.0,126,1,205.1,2,1,1,4,Lost Customer
13514.0,73,1,152.20000000000002,2,1,1,4,Lost Customer
13515.0,72,4,891.12,2,4,3,9,Potential Customer
13516.0,20,3,1389.41,4,3,4,11,Loyal Customer
13517.0,59,3,2128.42,3,3,5,11,Loyal Customer
13518.0,85,1,627.16,2,1,3,6,At Risk
13519.0,77,1,122.75,2,1,1,4,Lost Customer
13520.0,58,6,3624.35,3,5,5,13,VIP Customer
13521.0,0,3,1071.73,5,3,4,12,Loyal Customer
13522.0,29,1,125.80000000000001,4,1,1,6,At Risk
13523.0,32,5,3964.88,4,4,5,13,VIP Customer
13524.0,40,5,680.1800000000001,3,4,3,10,Loyal Customer
13525.0,14,2,628.78,4,2,3,9,Potential Customer
13527.0,33,7,2242.36,3,5,5,13,VIP Customer
13529.0,78,2,307.76,2,2,2,6,At Risk
13531.0,204,2,483.8,1,2,2,5,At Risk
13532.0,33,1,210.31,3,1,1,5,At Risk
13533.0,182,3,269.09,1,3,2,6,At Risk
13534.0,1,25,5870.08,5,5,5,15,VIP Customer
13536.0,0,7,3444.39,5,5,5,15,VIP Customer
13538.0,42,7,1280.85,3,5,4,12,Loyal Customer
13539.0,85,3,631.34,2,3,3,8,Potential Customer
13544.0,39,2,276.06,3,2,2,7,Potential Customer
13546.0,11,3,621.09,5,3,3,11,Loyal Customer
13548.0,95,2,678.16,2,2,3,7,Potential Customer
13549.0,25,7,918.2,4,5,3,12,Loyal Customer
13551.0,318,1,91.80000000000001,1,1,1,3,Lost Customer
13552.0,65,12,3740.07,3,5,5,13,VIP Customer
13555.0,73,4,4098.88,2,4,5,11,Loyal Customer
13557.0,27,2,584.06,4,2,3,9,Potential Customer
13558.0,5,4,594.52,5,4,3,12,Loyal Customer
13560.0,6,1,171.42000000000002,5,1,1,7,Potential Customer
13561.0,215,1,141.85999999999999,1,1,1,3,Lost Customer
13562.0,81,3,1799.33,2,3,4,9,Potential Customer
13563.0,83,2,777.53,2,2,3,7,Potential Customer
13564.0,143,3,1724.67,2,3,4,9,Potential Customer
13565.0,18,2,240.22,4,2,1,7,Potential Customer
13566.0,40,2,856.84,3,2,3,8,Potential Customer
13568.0,172,1,187.05,2,1,1,4,Lost Customer
13569.0,16,2,338.62,4,2,2,8,Potential Customer
13570.0,242,1,239.49,1,1,1,3,Lost Customer
13571.0,12,12,2088.94,5,5,5,15,VIP Customer
13572.0,205,1,1384.25,1,1,4,6,At Risk
13573.0,49,2,290.25,3,2,2,7,Potential Customer
13575.0,22,5,732.0699999999999,4,4,3,11,Loyal Customer
13576.0,9,18,6717.34,5,5,5,15,VIP Customer
13577.0,24,4,1687.6000000000001,4,4,4,12,Loyal Customer
13579.0,14,2,467.04,4,2,2,8,Potential Customer
13581.0,308,1,118.0,1,1,1,3,Lost Customer
13583.0,155,1,781.03,2,1,3,6,At Risk
13584.0,306,1,142.4,1,1,1,3,Lost Customer
13587.0,63,1,712.4,3,1,3,7,Potential Customer
13588.0,15,9,2478.95,4,5,5,14,VIP Customer
13589.0,14,2,379.65,4,2,2,8,Potential Customer
13590.0,10,6,1981.92,5,5,4,14,VIP Customer
13591.0,64,3,1117.13,3,3,4,10,Loyal Customer
13592.0,35,4,247.95999999999998,3,4,1,8,Potential Customer
13593.0,107,5,2011.88,2,4,4,10,Loyal Customer
13594.0,52,1,396.97,3,1,2,6,At Risk
13596.0,5,2,664.11,5,2,3,10,Loyal Customer
13598.0,46,1,160.04,3,1,1,5,At Risk
13599.0,0,21,5149.92,5,5,5,15,VIP Customer
13600.0,311,1,219.52,1,1,1,3,Lost Customer
13601.0,44,2,693.32,3,2,3,8,Potential Customer
13602.0,64,1,428.89,3,1,2,6,At Risk
13603.0,25,1,164.34,4,1,1,6,At Risk
13606.0,28,3,276.75,4,3,2,9,Potential Customer
13607.0,39,1,675.51,3,1,3,7,Potential Customer
13610.0,11,7,1082.33,5,5,4,14,VIP Customer
13611.0,88,3,1154.4,2,3,4,9,Potential Customer
13614.0,23,4,1585.46,4,4,4,12,Loyal Customer
13615.0,318,1,417.69,1,1,2,4,Lost Customer
13617.0,39,3,544.18,3,3,3,9,Potential Customer
13618.0,173,1,177.34,2,1,1,4,Lost Customer
13621.0,116,1,213.85,2,1,1,4,Lost Customer
13623.0,30,5,727.74,4,4,3,11,Loyal Customer
13626.0,252,1,257.23,1,1,2,4,Lost Customer
13627.0,58,5,1638.47,3,4,4,11,Loyal Customer
13629.0,22,11,7792.36,4,5,5,14,VIP Customer
13630.0,4,7,2031.78,5,5,4,14,VIP Customer
13631.0,99,11,3070.42,2,5,5,12,Loyal Customer
13632.0,24,5,2118.93,4,4,5,13,VIP Customer
13634.0,32,5,1547.3600000000001,4,4,4,12,Loyal Customer
13635.0,67,1,1071.03,3,1,4,8,Potential Customer
13636.0,36,5,949.12,3,4,4,11,Loyal Customer
13637.0,51,3,804.3,3,3,3,9,Potential Customer
13638.0,15,1,122.64,4,1,1,6,At Risk
13639.0,73,1,1033.34,2,1,4,7,Potential Customer
13642.0,215,1,312.28,1,1,2,4,Lost Customer
13643.0,30,3,519.44,4,3,3,10,Loyal Customer
13644.0,15,4,2624.26,4,4,5,13,VIP Customer
13645.0,119,1,252.1,2,1,2,5,At Risk
13647.0,9,4,1648.1200000000001,5,4,4,13,VIP Customer
13649.0,256,2,346.6,1,2,2,5,At Risk
13650.0,16,6,1836.34,4,5,4,13,VIP Customer
